Date,Open,High,Low,Close,Volume
2697,'2015-08-13 00:00',1.11547,1.1189,1.108,1.11581,174062.0
2698,'2015-08-14 00:00',1.11581,1.11887,1.10978,1.11079,138433.0
2699,'2015-08-16 00:00',1.11155,1.11177,1.10913,1.1094,6169.0
2700,'2015-08-17 00:00',1.1094,1.11249,1.10588,1.10755,132304.0
2701,'2015-08-18 00:00',1.10756,1.10938,1.10175,1.10298,127664.0
2702,'2015-08-19 00:00',1.10298,1.11342,1.10178,1.11181,156806.0
2703,'2015-08-20 00:00',1.11181,1.12446,1.11072,1.12349,170570.0
2704,'2015-08-21 00:00',1.12349,1.13887,1.123,1.13828,190294.0
2705,'2015-08-23 00:00',1.13748,1.1395,1.13697,1.13761,11775.0
2706,'2015-08-24 00:00',1.13761,1.17139,1.13692,1.15804,291223.0
2707,'2015-08-25 00:00',1.15806,1.15845,1.13968,1.1553,244236.0
2708,'2015-08-26 00:00',1.15534,1.15609,1.12914,1.13388,253177.0
2709,'2015-08-27 00:00',1.13386,1.13644,1.1203,1.1243,225562.0
2710,'2015-08-28 00:00',1.12429,1.13097,1.11559,1.118,173415.0
2711,'2015-08-30 00:00',1.11703,1.12152,1.11693,1.12111,11057.0
2712,'2015-08-31 00:00',1.12111,1.12624,1.11803,1.12239,147802.0
2713,'2015-09-01 00:00',1.1224,1.1332,1.12232,1.12954,211136.0
2714,'2015-09-02 00:00',1.12952,1.13005,1.12113,1.12118,178617.0
2715,'2015-09-03 00:00',1.12122,1.12434,1.10873,1.1124,176112.0
2716,'2015-09-04 00:00',1.11239,1.11895,1.10898,1.11499,165584.0
2717,'2015-09-06 00:00',1.11627,1.11628,1.11421,1.1154,5881.0
2718,'2015-09-07 00:00',1.11539,1.11778,1.11213,1.11594,122910.0
2719,'2015-09-08 00:00',1.11594,1.12296,1.11525,1.12066,176920.0
2720,'2015-09-09 00:00',1.12067,1.12246,1.11317,1.1218,197629.0
2721,'2015-09-10 00:00',1.12181,1.13018,1.11717,1.12823,201716.0
2722,'2015-09-11 00:00',1.12824,1.13495,1.12542,1.13348,157977.0
2723,'2015-09-13 00:00',1.13311,1.13593,1.13265,1.1342,9443.0
2724,'2015-09-14 00:00',1.1342,1.13732,1.12834,1.1308,162941.0
2725,'2015-09-15 00:00',1.1308,1.13287,1.12588,1.12701,169016.0
2726,'2015-09-16 00:00',1.12701,1.13204,1.1214,1.12907,166860.0
2727,'2015-09-17 00:00',1.12908,1.14413,1.12846,1.14022,200600.0
2728,'2015-09-18 00:00',1.14022,1.14599,1.12694,1.12974,184969.0
2729,'2015-09-20 00:00',1.12807,1.12975,1.12807,1.12906,9713.0
2730,'2015-09-21 00:00',1.12906,1.13299,1.11812,1.1188,168586.0
2731,'2015-09-22 00:00',1.11881,1.12075,1.11132,1.11203,166630.0
2732,'2015-09-23 00:00',1.11203,1.12129,1.11051,1.11874,161799.0
2733,'2015-09-24 00:00',1.11874,1.12958,1.116,1.118,189412.0
2734,'2015-09-25 00:00',1.11799,1.12131,1.11161,1.11922,162374.0
2735,'2015-09-27 00:00',1.11831,1.12007,1.11831,1.11993,5498.0
2736,'2015-09-28 00:00',1.11993,1.12477,1.11468,1.12292,182718.0
2737,'2015-09-29 00:00',1.12293,1.12813,1.11939,1.1253,206670.0
2738,'2015-09-30 00:00',1.12531,1.12614,1.11574,1.11696,188885.0
2739,'2015-10-01 00:00',1.11704,1.1209,1.11351,1.11918,168182.0
2740,'2015-10-02 00:00',1.11917,1.13183,1.11505,1.12077,173684.0
2741,'2015-10-04 00:00',1.12173,1.12247,1.1207,1.12192,13435.0
2742,'2015-10-05 00:00',1.1219,1.12892,1.11734,1.11952,159910.0
2743,'2015-10-06 00:00',1.11952,1.12796,1.1172,1.12676,152571.0
2744,'2015-10-07 00:00',1.12676,1.12841,1.12115,1.12378,178118.0
2745,'2015-10-08 00:00',1.12377,1.13273,1.12377,1.12844,182407.0
2746,'2015-10-09 00:00',1.12843,1.13871,1.12671,1.13571,157851.0
2747,'2015-10-11 00:00',1.13603,1.13692,1.13544,1.13675,19150.0
2748,'2015-10-12 00:00',1.13675,1.13968,1.13517,1.13518,121160.0
2749,'2015-10-13 00:00',1.13519,1.1411,1.13442,1.13833,160914.0
2750,'2015-10-14 00:00',1.13836,1.14891,1.13832,1.14736,180399.0
2751,'2015-10-15 00:00',1.14736,1.1495,1.13632,1.13663,186026.0
2752,'2015-10-16 00:00',1.13662,1.1395,1.13344,1.13466,141306.0
2753,'2015-10-18 00:00',1.13552,1.13606,1.13513,1.13578,12335.0
2754,'2015-10-19 00:00',1.13578,1.13789,1.13058,1.13285,127262.0
2755,'2015-10-20 00:00',1.13286,1.13871,1.1324,1.13543,134990.0
2756,'2015-10-21 00:00',1.13544,1.13775,1.13345,1.13459,139430.0
2757,'2015-10-22 00:00',1.13459,1.13509,1.10719,1.10818,211043.0
2758,'2015-10-23 00:00',1.1082,1.11398,1.09966,1.10165,195590.0
2759,'2015-10-25 00:00',1.1002,1.10245,1.09993,1.10186,13293.0
2760,'2015-10-26 00:00',1.10186,1.10682,1.10039,1.10589,147326.0
2761,'2015-10-27 00:00',1.10589,1.10784,1.10303,1.10325,148979.0
2762,'2015-10-28 00:00',1.10327,1.10956,1.08969,1.09236,176731.0
2763,'2015-10-29 00:00',1.09236,1.09978,1.09036,1.09886,193145.0
2764,'2015-10-30 00:00',1.09886,1.10722,1.09655,1.10044,171087.0
2765,'2015-11-01 00:00',1.10354,1.10377,1.10186,1.10228,8670.0
2766,'2015-11-02 00:00',1.10227,1.10525,1.10002,1.10146,144154.0
2767,'2015-11-03 00:00',1.10145,1.10301,1.09363,1.09617,162689.0
2768,'2015-11-04 00:00',1.09617,1.09657,1.08442,1.08636,174249.0
2769,'2015-11-05 00:00',1.08635,1.08972,1.08336,1.08835,171692.0
2770,'2015-11-06 00:00',1.08834,1.08937,1.07056,1.07377,181083.0
2771,'2015-11-08 00:00',1.07284,1.07354,1.07195,1.07292,6912.0
2772,'2015-11-09 00:00',1.07291,1.07899,1.07266,1.07599,190015.0
2773,'2015-11-10 00:00',1.07601,1.0764,1.06744,1.07366,162982.0
2774,'2015-11-11 00:00',1.07365,1.07737,1.07059,1.07633,162109.0
2775,'2015-11-12 00:00',1.07633,1.083,1.06912,1.08081,203742.0
2776,'2015-11-13 00:00',1.08082,1.08094,1.0714,1.07701,176140.0
2777,'2015-11-15 00:00',1.07397,1.07452,1.06868,1.07001,18747.0
2778,'2015-11-16 00:00',1.07002,1.0758,1.06745,1.06871,183755.0
2779,'2015-11-17 00:00',1.06873,1.06906,1.06308,1.0643,192834.0
2780,'2015-11-18 00:00',1.0643,1.06923,1.06168,1.06712,176807.0
2781,'2015-11-19 00:00',1.06712,1.07629,1.06671,1.07258,204100.0
2782,'2015-11-20 00:00',1.07258,1.07281,1.06398,1.0645,180858.0
2783,'2015-11-22 00:00',1.06383,1.0646,1.06353,1.06372,9209.0
2784,'2015-11-23 00:00',1.06375,1.06567,1.05926,1.06364,178185.0
2785,'2015-11-24 00:00',1.06363,1.06734,1.06196,1.06428,180553.0
2786,'2015-11-25 00:00',1.06427,1.06892,1.0566,1.06229,197805.0
2787,'2015-11-26 00:00',1.06228,1.06272,1.05999,1.06063,112019.0
2788,'2015-11-27 00:00',1.06063,1.0638,1.05684,1.05923,131509.0
2789,'2015-11-29 00:00',1.05883,1.05939,1.05817,1.0583,5246.0
2790,'2015-11-30 00:00',1.05831,1.0595,1.05579,1.05698,165324.0
2791,'2015-12-01 00:00',1.05696,1.0637,1.05632,1.06262,212921.0
2792,'2015-12-02 00:00',1.06263,1.06324,1.05508,1.06104,218353.0
2793,'2015-12-03 00:00',1.06105,1.09812,1.0522,1.09177,293165.0
2794,'2015-12-04 00:00',1.09176,1.09562,1.08361,1.08818,260156.0
2795,'2015-12-06 00:00',1.08703,1.08871,1.08684,1.08809,8112.0
2796,'2015-12-07 00:00',1.0881,1.08811,1.0796,1.08335,179268.0
2797,'2015-12-08 00:00',1.08336,1.09023,1.08301,1.08923,203376.0
2798,'2015-12-09 00:00',1.08922,1.10426,1.08791,1.10147,220637.0
2799,'2015-12-10 00:00',1.10149,1.10214,1.09252,1.09468,195220.0
2800,'2015-12-11 00:00',1.09468,1.10307,1.09265,1.09928,188891.0
2801,'2015-12-13 00:00',1.09836,1.09926,1.09673,1.09804,12012.0
2802,'2015-12-14 00:00',1.09804,1.10485,1.09455,1.09912,227553.0
2803,'2015-12-15 00:00',1.09912,1.10596,1.09046,1.09338,209042.0
2804,'2015-12-16 00:00',1.09338,1.10116,1.08658,1.08732,237289.0
2805,'2015-12-17 00:00',1.08735,1.08875,1.08026,1.08426,203020.0
2806,'2015-12-18 00:00',1.08428,1.08745,1.08049,1.08632,198589.0
2807,'2015-12-20 00:00',1.08539,1.08751,1.08483,1.08695,6427.0
2808,'2015-12-21 00:00',1.08695,1.09389,1.08479,1.09108,183826.0
2809,'2015-12-22 00:00',1.0911,1.09842,1.09022,1.09486,163636.0
2810,'2015-12-23 00:00',1.09485,1.09528,1.087,1.0908,134841.0
2811,'2015-12-24 00:00',1.09081,1.09677,1.0908,1.09665,78406.0
2812,'2015-12-25 00:00',1.09667,1.09734,1.09431,1.09646,4732.0
2813,'2015-12-27 00:00',1.09528,1.09703,1.09479,1.09637,4650.0
2814,'2015-12-28 00:00',1.09642,1.09923,1.09559,1.09745,118906.0
2815,'2015-12-29 00:00',1.09746,1.09917,1.08991,1.09256,130531.0
2816,'2015-12-30 00:00',1.09256,1.09436,1.0902,1.0935,125569.0
2817,'2015-12-31 00:00',1.09349,1.09372,1.08529,1.08545,103245.0
2818,'2016-01-03 00:00',1.0873,1.0873,1.08451,1.08516,5565.0
2819,'2016-01-04 00:00',1.08515,1.09463,1.07812,1.08237,193948.0
2820,'2016-01-05 00:00',1.08239,1.08388,1.07107,1.07502,203765.0
2821,'2016-01-06 00:00',1.07503,1.07993,1.07148,1.07766,224991.0
2822,'2016-01-07 00:00',1.07766,1.09401,1.0771,1.09255,248074.0
2823,'2016-01-08 00:00',1.09255,1.09299,1.08033,1.09235,225738.0
2824,'2016-01-10 00:00',1.09172,1.09697,1.09172,1.09371,12791.0
2825,'2016-01-11 00:00',1.09371,1.09454,1.08479,1.08563,205381.0
2826,'2016-01-12 00:00',1.08562,1.09002,1.08197,1.0843,238658.0
2827,'2016-01-13 00:00',1.0843,1.08885,1.08049,1.08853,260901.0
2828,'2016-01-14 00:00',1.08854,1.09432,1.08346,1.0857,283497.0
2829,'2016-01-15 00:00',1.0857,1.09846,1.08563,1.0915,302133.0
2830,'2016-01-17 00:00',1.09218,1.09276,1.09073,1.09183,11949.0
2831,'2016-01-18 00:00',1.09183,1.09237,1.08689,1.08925,190418.0
2832,'2016-01-19 00:00',1.08925,1.09389,1.08595,1.09105,275005.0
2833,'2016-01-20 00:00',1.09106,1.0976,1.08732,1.08746,322864.0
2834,'2016-01-21 00:00',1.08745,1.0921,1.0778,1.0858,363621.0
2835,'2016-01-22 00:00',1.08581,1.08629,1.07892,1.07947,335095.0
2836,'2016-01-24 00:00',1.07913,1.07977,1.07893,1.07971,6189.0
2837,'2016-01-25 00:00',1.0797,1.08569,1.07899,1.08524,281230.0
2838,'2016-01-26 00:00',1.08523,1.08743,1.08187,1.08617,286044.0
2839,'2016-01-27 00:00',1.08616,1.09164,1.08507,1.0902,306422.0
2840,'2016-01-28 00:00',1.0902,1.09676,1.08697,1.09352,318398.0
2841,'2016-01-29 00:00',1.09353,1.09485,1.081,1.083,340404.0
2842,'2016-01-31 00:00',1.0831,1.0834,1.08147,1.08248,9459.0
2843,'2016-02-01 00:00',1.08253,1.09128,1.08242,1.08958,288692.0
2844,'2016-02-02 00:00',1.08957,1.09399,1.08924,1.09184,289018.0
2845,'2016-02-03 00:00',1.09187,1.11455,1.09038,1.10929,357761.0
2846,'2016-02-04 00:00',1.10928,1.12389,1.10696,1.11994,377081.0
2847,'2016-02-05 00:00',1.11994,1.1247,1.11088,1.11561,322810.0
2848,'2016-02-07 00:00',1.1142,1.11486,1.11417,1.11434,12229.0
2849,'2016-02-08 00:00',1.11434,1.12159,1.10865,1.1189,356171.0
2850,'2016-02-09 00:00',1.1189,1.13379,1.11624,1.1288,400660.0
2851,'2016-02-10 00:00',1.1288,1.13115,1.11606,1.12838,417243.0
2852,'2016-02-11 00:00',1.12839,1.13762,1.12741,1.13159,412249.0
2853,'2016-02-12 00:00',1.13161,1.13338,1.12141,1.12532,340861.0
2854,'2016-02-14 00:00',1.12347,1.12499,1.12156,1.12232,12504.0
2855,'2016-02-15 00:00',1.12232,1.12389,1.1128,1.11762,258788.0
2856,'2016-02-16 00:00',1.11762,1.11931,1.11242,1.11429,327288.0
2857,'2016-02-17 00:00',1.1143,1.1179,1.1106,1.11204,338315.0
2858,'2016-02-18 00:00',1.11205,1.11497,1.1071,1.11075,344238.0
2859,'2016-02-19 00:00',1.11075,1.11392,1.10669,1.11284,320008.0
2860,'2016-02-21 00:00',1.11103,1.11246,1.11101,1.11218,12360.0
2861,'2016-02-22 00:00',1.11221,1.11238,1.10032,1.10251,319826.0
2862,'2016-02-23 00:00',1.10251,1.10527,1.09901,1.10234,326576.0
2863,'2016-02-24 00:00',1.10232,1.10461,1.09573,1.1014,363382.0
2864,'2016-02-25 00:00',1.1014,1.10498,1.09867,1.10231,340471.0
2865,'2016-02-26 00:00',1.10231,1.10683,1.09116,1.093,336128.0
2866,'2016-02-28 00:00',1.09159,1.09287,1.09117,1.09244,13120.0
2867,'2016-02-29 00:00',1.09243,1.09625,1.08593,1.08853,344076.0
2868,'2016-03-01 00:00',1.08853,1.08935,1.08342,1.08761,343291.0
2869,'2016-03-02 00:00',1.0876,1.08809,1.08255,1.08692,340949.0
2870,'2016-03-03 00:00',1.08693,1.09727,1.08536,1.09455,335639.0
2871,'2016-03-04 00:00',1.09456,1.10434,1.09034,1.10055,337378.0
2872,'2016-03-06 00:00',1.09886,1.09972,1.0988,1.09913,9282.0
2873,'2016-03-07 00:00',1.09913,1.10258,1.094,1.10123,316068.0
2874,'2016-03-08 00:00',1.10123,1.10578,1.09936,1.10002,322501.0
2875,'2016-03-09 00:00',1.10001,1.10349,1.09461,1.09858,331003.0
2876,'2016-03-10 00:00',1.09859,1.12179,1.08222,1.11763,387736.0
2877,'2016-03-11 00:00',1.11763,1.12096,1.10803,1.11468,326237.0
2878,'2016-03-13 00:00',1.11355,1.11763,1.11339,1.11651,15700.0
2879,'2016-03-14 00:00',1.11651,1.11666,1.10779,1.10999,310628.0
2880,'2016-03-15 00:00',1.11,1.11248,1.10719,1.1107,373818.0
2881,'2016-03-16 00:00',1.11071,1.12421,1.10579,1.12161,348800.0
2882,'2016-03-17 00:00',1.12161,1.13425,1.12055,1.13152,390557.0
2883,'2016-03-18 00:00',1.13151,1.13368,1.12562,1.12696,324398.0
2884,'2016-03-20 00:00',1.12575,1.12809,1.12575,1.12744,13703.0
2885,'2016-03-21 00:00',1.12744,1.12848,1.1233,1.12349,288870.0
2886,'2016-03-22 00:00',1.1235,1.12599,1.11885,1.12211,309994.0
2887,'2016-03-23 00:00',1.12211,1.12211,1.11594,1.11779,294412.0
2888,'2016-03-24 00:00',1.11778,1.11877,1.11442,1.11644,270540.0
2889,'2016-03-25 00:00',1.11644,1.11757,1.11529,1.11624,54698.0
2890,'2016-03-27 00:00',1.11615,1.11665,1.11559,1.11571,7551.0
2891,'2016-03-28 00:00',1.11572,1.12198,1.1153,1.12007,166507.0
2892,'2016-03-29 00:00',1.12007,1.13033,1.1169,1.12892,309643.0
2893,'2016-03-30 00:00',1.12893,1.13654,1.12863,1.13327,340353.0
2894,'2016-03-31 00:00',1.13326,1.14118,1.13101,1.13786,293024.0
2895,'2016-04-01 00:00',1.13785,1.14379,1.13347,1.13899,263801.0
2896,'2016-04-03 00:00',1.13999,1.14,1.13878,1.13946,7262.0
2897,'2016-04-04 00:00',1.13952,1.14125,1.13574,1.13865,252380.0
2898,'2016-04-05 00:00',1.13857,1.1405,1.13359,1.13805,245985.0
2899,'2016-04-06 00:00',1.13805,1.14316,1.13266,1.14001,255702.0
2900,'2016-04-07 00:00',1.14002,1.14539,1.13376,1.13668,284938.0
2901,'2016-04-08 00:00',1.13667,1.14193,1.13491,1.1395,235430.0
2902,'2016-04-10 00:00',1.14127,1.14144,1.13957,1.14047,13986.0
2903,'2016-04-11 00:00',1.14047,1.14473,1.13723,1.14102,237031.0
2904,'2016-04-12 00:00',1.14101,1.14649,1.13453,1.13831,259340.0
2905,'2016-04-13 00:00',1.1383,1.13912,1.12682,1.12779,265812.0
2906,'2016-04-14 00:00',1.12779,1.12948,1.12339,1.12651,243599.0
2907,'2016-04-15 00:00',1.1265,1.13169,1.12457,1.12823,193939.0
2908,'2016-04-17 00:00',1.13002,1.13018,1.1289,1.12975,13451.0
2909,'2016-04-18 00:00',1.12978,1.13321,1.12737,1.13077,205265.0
2910,'2016-04-19 00:00',1.13078,1.13845,1.13034,1.13583,223942.0
2911,'2016-04-20 00:00',1.13583,1.13876,1.12905,1.13022,246979.0
2912,'2016-04-21 00:00',1.13024,1.13981,1.12699,1.12902,262464.0
2913,'2016-04-22 00:00',1.12902,1.13087,1.12181,1.12227,234464.0
2914,'2016-04-24 00:00',1.12162,1.12338,1.1215,1.12312,16441.0
2915,'2016-04-25 00:00',1.12312,1.12781,1.12235,1.12664,234959.0
2916,'2016-04-26 00:00',1.12663,1.13397,1.12562,1.12959,256537.0
2917,'2016-04-27 00:00',1.12959,1.1361,1.12715,1.13264,273774.0
2918,'2016-04-28 00:00',1.13264,1.13679,1.12959,1.13571,293004.0
2919,'2016-04-29 00:00',1.13569,1.14592,1.13562,1.14464,272958.0
2920,'2016-05-01 00:00',1.14593,1.14659,1.14528,1.14608,17800.0
2921,'2016-05-02 00:00',1.14608,1.1536,1.14482,1.15234,211398.0
2922,'2016-05-03 00:00',1.15232,1.16162,1.14929,1.15008,273512.0
2923,'2016-05-04 00:00',1.1501,1.15294,1.14661,1.1491,273583.0
2924,'2016-05-05 00:00',1.14908,1.14938,1.13859,1.14004,223837.0
2925,'2016-05-06 00:00',1.14004,1.14802,1.13866,1.14021,232438.0
2926,'2016-05-08 00:00',1.13936,1.14008,1.13838,1.13853,7687.0
2927,'2016-05-09 00:00',1.13857,1.14199,1.13753,1.13832,216477.0
2928,'2016-05-10 00:00',1.13831,1.14098,1.13587,1.1373,204438.0
2929,'2016-05-11 00:00',1.13732,1.14466,1.13724,1.1424,185501.0
2930,'2016-05-12 00:00',1.1424,1.14291,1.13706,1.13742,195163.0
2931,'2016-05-13 00:00',1.13741,1.13785,1.1283,1.13097,238137.0
2932,'2016-05-15 00:00',1.131,1.13195,1.13021,1.13172,9085.0
2933,'2016-05-16 00:00',1.13173,1.13422,1.13029,1.13151,175438.0
2934,'2016-05-17 00:00',1.13151,1.13487,1.1302,1.1314,190460.0
2935,'2016-05-18 00:00',1.13141,1.13161,1.12141,1.12195,234908.0
2936,'2016-05-19 00:00',1.12196,1.12299,1.11801,1.12019,233216.0
2937,'2016-05-20 00:00',1.1202,1.12375,1.11963,1.12222,164470.0
2938,'2016-05-22 00:00',1.12081,1.12229,1.12081,1.12204,6435.0
2939,'2016-05-23 00:00',1.12204,1.12428,1.11875,1.12129,182546.0
2940,'2016-05-24 00:00',1.12131,1.12271,1.11324,1.11352,215220.0
2941,'2016-05-25 00:00',1.11352,1.11669,1.11289,1.11549,212471.0
2942,'2016-05-26 00:00',1.11549,1.12168,1.11542,1.11915,210188.0
2943,'2016-05-27 00:00',1.11915,1.12007,1.11109,1.11116,179001.0
2944,'2016-05-29 00:00',1.11126,1.11154,1.11068,1.11082,10519.0
2945,'2016-05-30 00:00',1.1108,1.11495,1.10978,1.11475,118147.0
2946,'2016-05-31 00:00',1.11476,1.11734,1.11222,1.11342,217640.0
2947,'2016-06-01 00:00',1.11339,1.11939,1.11141,1.11875,221568.0
2948,'2016-06-02 00:00',1.11874,1.12199,1.11453,1.11515,209492.0
2949,'2016-06-03 00:00',1.11516,1.13736,1.11367,1.13658,232533.0
2950,'2016-06-05 00:00',1.13533,1.13715,1.13448,1.13512,15772.0
2951,'2016-06-06 00:00',1.13511,1.13926,1.13263,1.13627,222861.0
2952,'2016-06-07 00:00',1.13628,1.13804,1.13386,1.13557,181032.0
2953,'2016-06-08 00:00',1.13557,1.14106,1.13545,1.14024,203995.0
2954,'2016-06-09 00:00',1.14026,1.14155,1.13056,1.13097,201619.0
2955,'2016-06-10 00:00',1.13098,1.13214,1.12452,1.12498,196035.0
2956,'2016-06-12 00:00',1.1248,1.1253,1.12339,1.12381,13848.0
2957,'2016-06-13 00:00',1.12379,1.13028,1.12323,1.12877,201015.0
2958,'2016-06-14 00:00',1.12877,1.12985,1.11889,1.12103,198705.0
2959,'2016-06-15 00:00',1.12103,1.12975,1.11897,1.12611,206077.0
2960,'2016-06-16 00:00',1.1261,1.12949,1.1131,1.12696,264764.0
2961,'2016-06-17 00:00',1.12714,1.12962,1.12231,1.12732,199739.0
2962,'2016-06-19 00:00',1.13285,1.13579,1.13085,1.13469,15957.0
2963,'2016-06-20 00:00',1.13468,1.13824,1.1302,1.13216,238365.0
2964,'2016-06-21 00:00',1.13216,1.13495,1.12401,1.12494,218728.0
2965,'2016-06-22 00:00',1.12495,1.13475,1.12366,1.13256,228913.0
2966,'2016-06-23 00:00',1.13257,1.14278,1.12693,1.13328,264091.0
2967,'2016-06-24 00:00',1.13332,1.13372,1.09116,1.10913,340408.0
2968,'2016-06-26 00:00',1.10073,1.10748,1.10072,1.10392,22876.0
2969,'2016-06-27 00:00',1.10395,1.10837,1.09709,1.10137,293286.0
2970,'2016-06-28 00:00',1.10136,1.11116,1.10128,1.10753,241434.0
2971,'2016-06-29 00:00',1.10753,1.11303,1.10494,1.1122,244275.0
2972,'2016-06-30 00:00',1.11221,1.11545,1.10241,1.11049,276660.0
2973,'2016-07-01 00:00',1.11029,1.11693,1.1072,1.11365,219004.0
2974,'2016-07-03 00:00',1.11253,1.1137,1.1125,1.11273,8784.0
2975,'2016-07-04 00:00',1.11273,1.11595,1.10979,1.11444,155125.0
2976,'2016-07-05 00:00',1.11443,1.11863,1.10581,1.10635,215489.0
2977,'2016-07-06 00:00',1.10634,1.11116,1.10291,1.10968,239941.0
2978,'2016-07-07 00:00',1.10968,1.11072,1.10526,1.10636,202699.0
2979,'2016-07-08 00:00',1.10634,1.11201,1.10018,1.10497,191896.0
2980,'2016-07-10 00:00',1.10456,1.10532,1.10419,1.10439,12666.0
2981,'2016-07-11 00:00',1.10439,1.10746,1.10159,1.10567,192309.0
2982,'2016-07-12 00:00',1.10567,1.11259,1.10521,1.106,221637.0
2983,'2016-07-13 00:00',1.106,1.11199,1.1042,1.10949,227693.0
2984,'2016-07-14 00:00',1.10948,1.11648,1.10884,1.11062,242577.0
2985,'2016-07-15 00:00',1.11062,1.11488,1.10248,1.10295,217770.0
2986,'2016-07-17 00:00',1.10454,1.10605,1.10446,1.10558,13293.0
2987,'2016-07-18 00:00',1.10561,1.10842,1.10376,1.10682,177092.0
2988,'2016-07-19 00:00',1.10681,1.10804,1.1,1.10135,204481.0
2989,'2016-07-20 00:00',1.10135,1.10301,1.09815,1.10163,676842.0
2990,'2016-07-21 00:00',1.10163,1.10599,1.09796,1.1032,1109059.0
2991,'2016-07-22 00:00',1.1032,1.1041,1.09555,1.09754,950229.0
2992,'2016-07-24 00:00',1.09713,1.09755,1.0963,1.0969,38253.0
2993,'2016-07-25 00:00',1.0969,1.09987,1.09519,1.09891,901421.0
2994,'2016-07-26 00:00',1.09891,1.10298,1.09783,1.09871,853366.0
2995,'2016-07-27 00:00',1.09871,1.10737,1.09612,1.10671,922270.0
2996,'2016-07-28 00:00',1.10671,1.11195,1.10591,1.10825,1100400.0
2997,'2016-07-29 00:00',1.10825,1.11974,1.10727,1.11726,1069911.0
2998,'2016-07-31 00:00',1.11726,1.11836,1.11656,1.11671,37784.0
2999,'2016-08-01 00:00',1.11672,1.11814,1.11552,1.11669,819020.0
3000,'2016-08-02 00:00',1.11669,1.12336,1.11622,1.12178,1022724.0
3001,'2016-08-03 00:00',1.12178,1.1219,1.11406,1.11501,897759.0
3002,'2016-08-04 00:00',1.11501,1.11563,1.1114,1.11347,957294.0
3003,'2016-08-05 00:00',1.11347,1.11612,1.10458,1.10854,846197.0
3004,'2016-08-07 00:00',1.10777,1.10923,1.10777,1.10869,31400.0
3005,'2016-08-08 00:00',1.10868,1.11049,1.10721,1.1085,785291.0
3006,'2016-08-09 00:00',1.1085,1.11225,1.10705,1.11176,828679.0
3007,'2016-08-10 00:00',1.11176,1.11914,1.1117,1.1185,897910.0
3008,'2016-08-11 00:00',1.1185,1.11901,1.1135,1.11382,776346.0
3009,'2016-08-12 00:00',1.11382,1.12213,1.11313,1.11621,736206.0
3010,'2016-08-14 00:00',1.1167,1.11687,1.1157,1.11641,31289.0
3011,'2016-08-15 00:00',1.11642,1.12034,1.11538,1.11818,755892.0
3012,'2016-08-16 00:00',1.11819,1.13223,1.11774,1.12759,880729.0
3013,'2016-08-17 00:00',1.12759,1.13159,1.12407,1.12989,803393.0
3014,'2016-08-18 00:00',1.12989,1.13663,1.12951,1.13475,839356.0
3015,'2016-08-19 00:00',1.13471,1.13488,1.13042,1.13216,736841.0
3016,'2016-08-21 00:00',1.13088,1.13226,1.12943,1.12977,61126.0
3017,'2016-08-22 00:00',1.12978,1.13306,1.1271,1.13172,1025037.0
3018,'2016-08-23 00:00',1.13171,1.13553,1.12996,1.13016,954663.0
3019,'2016-08-24 00:00',1.13016,1.13115,1.12452,1.12609,888471.0
3020,'2016-08-25 00:00',1.12609,1.12974,1.12592,1.12865,621804.0
3021,'2016-08-26 00:00',1.12865,1.13408,1.11804,1.11951,707487.0
3022,'2016-08-28 00:00',1.11752,1.12006,1.11752,1.11974,34185.0
3023,'2016-08-29 00:00',1.11975,1.12077,1.1158,1.11904,820322.0
3024,'2016-08-30 00:00',1.11904,1.11907,1.11321,1.11498,996207.0
3025,'2016-08-31 00:00',1.11498,1.11654,1.11232,1.11571,1098596.0
3026,'2016-09-01 00:00',1.11564,1.12051,1.11276,1.11985,1136584.0
3027,'2016-09-02 00:00',1.11985,1.12521,1.11503,1.11539,996284.0
3028,'2016-09-04 00:00',1.11559,1.11591,1.11528,1.1158,39462.0
3029,'2016-09-05 00:00',1.1158,1.11824,1.11395,1.11504,781268.0
3030,'2016-09-06 00:00',1.11504,1.12631,1.11409,1.12457,1155956.0
3031,'2016-09-07 00:00',1.12458,1.12714,1.1229,1.12381,1046387.0
3032,'2016-09-08 00:00',1.12381,1.13269,1.12345,1.12684,1233338.0
3033,'2016-09-09 00:00',1.12682,1.1285,1.11985,1.12318,1152020.0
3034,'2016-09-11 00:00',1.12343,1.12407,1.12293,1.12406,62830.0
3035,'2016-09-12 00:00',1.12406,1.12684,1.12103,1.12404,1181438.0
3036,'2016-09-13 00:00',1.12404,1.12602,1.12039,1.12191,1169023.0
3037,'2016-09-14 00:00',1.12191,1.1274,1.12137,1.1245,1105482.0
3038,'2016-09-15 00:00',1.1245,1.12843,1.1219,1.12468,1063582.0
3039,'2016-09-16 00:00',1.12469,1.1248,1.11495,1.11509,1053953.0
3040,'2016-09-18 00:00',1.115,1.11608,1.11497,1.11577,45999.0
3041,'2016-09-19 00:00',1.11576,1.11978,1.11507,1.11771,1147774.0
3042,'2016-09-20 00:00',1.11771,1.12134,1.11495,1.1153,1133511.0
3043,'2016-09-21 00:00',1.1153,1.11966,1.1123,1.1189,1286176.0
3044,'2016-09-22 00:00',1.1189,1.12573,1.11849,1.12081,1340682.0
3045,'2016-09-23 00:00',1.12081,1.12405,1.11938,1.12237,1157625.0
